waktu,tweets,polarity
2022-04-08 07:00:01,iya tolak tunda milu representasi penting rakyat tolak,0
2022-04-08 07:00:01,puan maharani dukung presiden jokowi larang menteri wacana pen,1
2022-04-08 07:00:01,ketimbang sibuk bahas tunda milu menteri fokus bantu presiden jokowi,1
2022-04-08 07:00:01,serius hebat mbak puan tolak tunda milu,0
2022-04-08 07:00:01,jokowi larang menteri bicara isu tunda milu,0
2022-04-08 07:00:01,sisi tunda milu sulit terap tolak tunda mi,0
2022-04-08 07:00:01,puan jalan peran wakil rakyat dpr tolak tunda milu,0
2022-04-08 07:00:01,hendra amat hasil survei lembaga tolak publik tunda milu,1
2022-04-08 07:00:01,harap menteri ikut perintah presiden fokus bantu presiden atas berb,0
2022-04-08 07:00:01,megawati sekjennya hasto kristianto tolak tunda milu,0
2022-04-08 07:00:01,puan maharani apreasi larang menteri bicara tunda milu tolak tunda milu,0
2022-04-08 07:00:01,jalan tolak tunda milu puan apresiasi presiden larang menteri,0
2022-04-08 07:00:01,puan dukungvjokowi larang menteri bahas tunda milu tolak tunda milu,0
2022-04-08 07:00:01,terimakasih mbak puan aspirasi tolak tunda milu,1
2022-04-08 07:00:01,ketua dpr ri puan harap menteri fokus bantu presiden atas bangsa keti,0
2022-04-08 07:00:01,hendra duga paham puan jokowi samasama tolak tunda milu,0
2022-04-08 07:00:01,wacana tunda milu usul elite partai politik tolak tunda milu,0
2022-04-08 07:00:01,menteri ikut presiden bicara tunda milu terus fokus,1
2022-04-08 07:00:01,jokowi sikap kait isu tunda milu salut banget patut apresiasi,0
2022-04-08 07:00:01,mbak puan harap menteri ikut perintah presiden fokus bantu,1
2022-04-08 07:00:01,puan harap menteri fokus pulih ekonomi rakyat bicara tunda mi,1
2022-04-08 07:00:01,amat politik iain gorontalo hendra yasin nilai sikap puan tolak tunda milu representa,1
2022-04-08 07:00:01,tindak presiden larang menteri bicara tunda milu patut apresiasi,0
2022-04-08 07:00:01,lanjut mbak sama tolak tunda milu,0
2022-04-08 07:00:01,presiden larang tri bicara tunda milu puan maharani apresiasi,1
2022-04-08 07:00:01,cari paham kait sikap isu tunda milu tolak tund,0
2022-04-08 07:00:01,puan maharani apresiasi presiden larang menteri bicara tunda milu tolak tunda milu,0
2022-04-08 07:00:01,puan perintah menteri dengung wacana tunda pemiluperpanjangan,0
2022-04-08 07:00:01,jokowi komentar larang menteri bicara tunda milu lanjut temu politik,0
2022-04-08 07:00:01,puan usul tunda milu realistis wujud tolak tunda milu,1
2022-04-08 07:00:01,jokowi larang menteri bicara isu tunda milu moga harap puan jalan,0
2022-04-08 07:00:01,sikap presiden jokowi larang bawahanya bicara tunda pemilh apresiasi ketua dpr,1
2022-04-08 07:00:01,tuju banget puan apresiasi presiden larang menteri bicara tunda milu tola,0
2022-04-08 07:00:01,debat tunda milu reda sisi tunda milu sulit terap,1
2022-04-08 07:00:01,puan apresiasi presiden larang menteri bicara tunda milu salut banget patut apresiasi,0
2022-04-08 07:00:01,wajib patuh konstitusi ribut tunda milu tolak tunda mi,0
2022-04-08 07:00:00,sikap presiden seru menteri wacana publik kait tunda milu nilai selaras,1
2022-04-08 07:00:00,perintah merespon positif mana presiden larang menteri bicara isu tunda milu tindak,1
2022-04-08 07:00:00,dukung putus puan tolak tunda milu tolak tunda milu,0
2022-04-08 07:00:00,said apresiasi instruksi presiden jokowi bawah henti wacana tunda milu salut banget,0
2022-04-08 07:00:00,puan maharani sikap dukung presiden jokowi larang menteri bahas tunda milu,1
2022-04-08 07:00:00,puan ikut perintah presiden jokowi wacana tunda milu tengah naik harga,1
2022-04-08 07:00:00,puan maharani apresiasi presiden jokowi larang menteri bicara tunda milu,1
2022-04-08 07:00:00,tunda milu wacana alih isu tolak tunda milu,0
2022-04-08 07:00:00,sikap nilai segar tolak tunda milu tolak tunda milu,1
2022-04-08 07:00:00,puan jalan jokowi kait larang bahas tunda milu urus ekonomi,1
2022-04-08 07:00:00,ketua dpr ri puan maharani apresiasi sikap presiden jokowi larang menteri,1
2022-04-08 07:00:00,tuju mbak tolak tunda milu,0
2022-04-08 07:00:00,sikap selaras perintah puan maharani tolak tunda milu polemik po,1
2022-04-08 07:00:00,bincang tunda milu panjang presiden hargaharga sembilan bahan pokok,1
2022-04-08 07:00:00,milu tunda ayo satu tolak tunda milu tolak tunda pe,0
2022-04-08 07:00:00,puan jalan peran wakil rakyat dpr suara aspirasi rakyat sepakat tunda,1
2022-04-08 07:00:00,topik pulih ekonomi puan bicara ruang publik banding memperd,0
2022-04-08 07:00:00,said apresiasi instruksi presiden jokowi bawah henti wacana tunda milu keren patut,0
2022-04-08 07:00:00,presiden joko widodo seru menteri bantu wacana publik kait tunda mi,1
2022-04-08 07:00:00,presiden jokowi perintah bawah henti bicara tunda milu panjang,1
2022-04-08 07:00:00,perintah merespon positif mana presiden larang menteri bicara isu tunda mi,1
2022-04-08 07:00:00,puan senang jokowi marah menteri tunda milu tolak tunda milu,0
2022-04-08 07:00:00,puan apresiasi sikap presiden larang menteri bicara tunda milu tolak tunda milu,0
2022-04-08 07:00:00,bicara tunda milu fokus pilih ekonomi tol,0
2022-04-08 07:00:00,jokowi larang menteri polemik masyarakat kait wacana tunda milu puan ma,0
2022-04-08 07:00:00,bahas tantang selesai tolak tunda milu,0
2022-04-08 07:00:00,milu gelar jokowi larang menteri bicara isu penu,0
2022-04-08 07:00:00,iya tolak tunda milu,0
2022-04-08 07:00:00,puan temu presiden cari paham kait sikap isu tunda milu to,1
2022-04-08 07:00:00,gausah tunda topik pulih ekonomi rakyat dibicaraka,0
2022-04-08 07:00:00,puan temu jokowi istana bogor larang menteri bicara tunda milu,0
2022-04-08 07:00:00,amat jokowi bu puan selaras tolak tunda milu tolak tunda milu,0
2022-04-08 07:00:00,puan maharani dukung tindak jokowi marah menteri tunda milu wacana mengu,0
2022-04-08 07:00:00,moga reda demo jokowi puan ber suara tolak tunda milu,0
2022-04-08 07:00:00,nilai temu jokowi puan tindak komunikasi politik kait wacana tunda mi,1
2022-04-08 07:00:00,keren bangett puan apresiasi presiden larang menteri bicara tunda milu,0
2022-04-08 07:00:00,puan maharani sikap politik tolak tunda milu sikap nilai kader ban,1
2022-04-08 07:00:00,amat puan jokowi selaras tolak tunda milu patut apresiasi,1
2022-04-08 07:00:00,idola dapat tolak tunda milu,0
2022-04-08 07:00:00,puan butuh rakyat bincang tunda milu panjang presiden dem,1
2022-09-22 17:26:24,lbp berani capres dukung psjkwkrn terpaparkasus bisnis pcr,1
2022-09-22 02:52:59,puncak hut kahmi lagi lagi bahlil lahadalia wacana tundaxcxapemilu,0
